time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz,scenario,provider,start_time,timestamp,enodeb,drive_id
673.03,1547647150,5953.19,51.46956,7.475125,170.07,17.55,0.11,96.96,1,-84,-21,0,1,45,24,13246977,156,66,0.1,0.28,439,20.2,2510,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T13:59:10Z,51746,10
680.15,1547647157,6057.51,51.469499,7.476666,173.95,12.34,0.02,89.57,1,-109,-14,1,9,25,20,13394189,137,67,5,7.43,68,21.44,2510,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T13:59:17Z,52321,10
730.16,1547647208,6329.36,51.470069,7.480715,166.59,13.99,-0.47,71.22,1,-90,-7,22,15,39,9,13393934,265,72,4,18.22,52,19.03,2510,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:00:08Z,52320,10
750.16,1547647227,6568.37,51.468708,7.482278,177.28,12.9,-0.28,167.39,1,-99,-6,23,15,25,9,13393934,265,74,9,3.92,59,16.73,2510,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:00:27Z,52320,10
761.59,1547647239,6696.3,51.467606,7.482696,174.03,9.24,0.2,169.59,1,-109,-7,10,8,16,9,13393934,265,75,3,0.58,704,20.86,2510,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:00:39Z,52320,10
773.16,1547647250,6866.01,51.466045,7.482354,167.64,14.61,-1.23,200.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,0.5,0.66,66,20.47,2510,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:00:50Z,NA,10
811.16,1547647289,7311.6,51.462282,7.480322,171.48,1.84,-0.15,194.21,1,-104,-12,4,9,29,23,13246977,156,80,5,3.69,59,21.08,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:01:29Z,51746,10
821.18,1547647298,7315.66,51.462252,7.480315,171.5,0,0,195.36,1,-103,-10,2,6,35,23,13246977,156,81,1,3.09,953,21.45,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:01:38Z,51746,10
831.09,1547647308,7315.66,51.462252,7.480315,171.3,0,0,195.36,1,-105,-11,4,10,27,23,13246977,156,82,1,1.51,61,21.78,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:01:48Z,51746,10
844.15,1547647321,7315.66,51.462252,7.480315,171.13,0,0,195.36,1,-105,-12,9,5,27,23,13246977,156,83,1,2.17,55,21.3,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:02:01Z,51746,10
850.8,1547647328,7315.66,51.462252,7.480315,171.07,0,0,195.36,1,-101,-11,-7,6,38,23,13246977,156,84,6,2.87,787,19.34,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:02:08Z,51746,10
862.28,1547647340,7324.19,51.46206,7.480199,172.25,1.05,-0.25,199.28,1,-109,-15,-3,6,26,23,13246977,156,85,6,1.63,1443,20.94,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:02:20Z,51746,10
871.93,1547647349,7333.26,51.461982,7.480462,173.28,9.12,2.23,100.58,1,-107,-12,1,5,24,23,13246977,156,86,9,1.6,1090,20.33,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:02:29Z,51746,10
882.79,1547647359,7471.34,51.461963,7.482502,171.92,13.88,0.03,91.43,1,-107,-13,1,6,26,14,13394435,184,87,10,1.93,1570,21.56,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:02:39Z,52322,10
892.66,1547647370,7591.69,51.461936,7.484136,176.43,7.77,0.25,126.01,1,-101,-11,0,7,30,14,13394435,184,88,6,1.07,998,20.75,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:02:50Z,52322,10
902.99,1547647380,7716.52,51.460751,7.484583,186.85,16.23,0.35,174.72,1,-100,-13,-1,7,33,14,13394435,184,89,8,2.14,1385,20.66,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:03:00Z,52322,10
913.63,1547647391,7887.37,51.459204,7.484164,193.42,16.74,0.34,190.5,1,-104,-12,1,7,29,14,13394435,184,90,0.1,0.19,3389,18.27,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:03:11Z,52322,10
923.83,1547647400,8050.72,51.457739,7.483729,201.51,16.2,0.05,192.51,1,-101,-14,-1,7,33,17,13394435,184,91,0.1,0.42,2100,18.92,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:03:20Z,52322,10
930.85,1547647408,8167.31,51.45671,7.483399,208.72,16.81,-0.08,190.85,1,-101,-13,3,10,31,7,13415170,315,92,0.1,0.29,754,18.98,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:03:28Z,52403,10
940.16,1547647417,8335.03,51.455199,7.483292,216.69,17.28,-0.13,176.43,1,-95,-12,11,9,38,7,13415170,315,93,0.1,4.32,64,18.45,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:03:37Z,52403,10
950.15,1547647427,8509.71,51.453741,7.484317,224.54,16.31,-1.44,144.05,1,-92,-8,10,12,35,7,13415170,315,94,9,11.51,60,16.23,890,suburban,vodafone,2019-01-16T13:47:57Z,2019-01-16T14:03:47Z,52403,10
10.71,1547702767,98.58,51.449201,7.48846,251.24,12.07,0.28,180.04,1,-113,-8,10,2,13,72,13067273,288,0,7,2.07,66,21.16,1770,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:26:07Z,51044,10
23.99,1547702781,269.7,51.447628,7.48792,256.34,13.6,-0.34,190.85,1,-110,-15,-1,6,23,9,13415170,315,1,5,1.54,1338,21.16,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:26:21Z,52403,10
33.82,1547702791,408.94,51.446402,7.488234,257.97,14.42,0.2,159.61,1,-112,-17,-5,4,24,22,13415426,265,2,6,1.36,1285,20.62,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:26:31Z,52404,10
44.62,1547702802,576.03,51.445288,7.489958,264.96,14.91,-0.8,128.53,1,-106,-13,4,9,27,13,13415170,315,3,5,1.25,1795,21.02,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:26:42Z,52403,10
55.21,1547702813,709.41,51.444644,7.491509,272.93,5.25,-1.14,126.54,1,-109,-15,-3,5,21,24,13417219,440,4,10,1.33,3771,21.44,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:26:53Z,52411,10
64.24,1547702821,719.91,51.444611,7.491593,273.07,0,0,128.54,1,-109,-16,-2,5,24,24,13417219,440,5,1,0.74,3345,19.05,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:27:01Z,52411,10
73.68,1547702831,754.94,51.44423,7.491513,277.48,10.08,0.98,215.15,1,-107,-13,-1,4,26,24,13417219,440,6,8,1.68,1403,20.97,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:27:11Z,52411,10
84.22,1547702841,909.97,51.443056,7.49015,276.11,17.07,0.01,216.28,1,-108,-16,0,5,27,24,13417219,440,7,6,1.63,2818,21.67,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:27:21Z,52411,10
91.86,1547702849,1021.77,51.442252,7.489182,277.43,15.87,0.79,217.66,1,-99,-13,4,8,34,24,13417219,440,8,9,2.08,1736,21.66,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:27:29Z,52411,10
101.65,1547702858,1178.39,51.44131,7.487583,277.38,14.62,0.06,231.32,1,-96,-14,6,12,37,24,13417219,440,9,2,1.34,1403,18.75,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:27:38Z,52411,10
112.29,1547702869,1339.6,51.440435,7.485672,281.6,15.43,0.15,232.63,1,-94,-14,6,9,38,24,13417219,440,10,3,2.49,988,20.28,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:27:49Z,52411,10
130.47,1547702887,1612.03,51.43895,7.482268,285.6,16.48,-0.01,239.9,1,-95,-12,7,12,37,24,13417219,440,12,10,11.27,65,17.84,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:28:07Z,52411,10
140.49,1547702897,1774.8,51.4382,7.480113,288.76,16.36,-0.04,239.67,1,-96,-6,6,9,32,24,13417219,440,13,10,10.83,69,16.28,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:28:17Z,52411,10
150.48,1547702908,1922.49,51.437555,7.478104,289.71,13.93,-0.07,243.35,1,-89,-8,6,9,38,24,13417219,440,14,9,12.62,61,16,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:28:28Z,52411,10
160.48,1547702917,2048,51.437166,7.476285,291.08,9.36,-1.61,286.17,1,-88,-7,8,12,40,19,13523715,6,15,4,10.5,59,18.36,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:28:37Z,52827,10
181.44,1547702938,2377.45,51.439087,7.479764,284.77,23.07,-0.22,55.33,1,-105,-10,1,7,24,19,13523715,6,17,4,4.33,64,20.53,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:28:58Z,52827,10
191.55,1547702948,2607.48,51.440377,7.48232,279.61,22.21,-0.18,43.01,1,-105,-15,2,7,28,22,13417219,440,18,5,3.84,870,21.61,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:29:08Z,52411,10
213.75,1547702971,3070.56,51.443863,7.485647,274.26,18.21,-0.95,20.95,1,-108,-16,-5,4,26,22,13415426,265,20,7,1.12,2067,21.39,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:29:31Z,52404,10
236.65,1547702993,3392.66,51.443742,7.486445,263.46,15.78,1.01,268.43,1,-113,-17,-10,4,22,25,13417219,440,21,6,1.38,6485,21.36,1770,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:29:53Z,52411,10
243.36,1547703000,3516.16,51.443701,7.484558,263.63,21.67,2.81,270.06,1,-120,-17,-12,4,17,22,13415426,265,22,0.1,0.07,4052,18.58,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:30:00Z,52404,10
261.46,1547703019,3945.76,51.443444,7.478323,258.08,24.23,-0.19,262.81,1,-101,-13,-1,6,33,22,13415426,265,23,8,1.6,2878,20.97,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:30:19Z,52404,10
255.6,1547703013,3797.22,51.443613,7.480464,260.07,24.31,-0.1,265.12,1,-108,-15,-6,4,27,22,13415426,265,24,2,1,2475,16.81,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:30:13Z,52404,10
263.59,1547703020,3993.66,51.443389,7.47764,257.44,23.35,-0.44,262.29,1,-99,-13,2,5,34,22,13415426,265,25,3,1.31,921,21.05,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:30:20Z,52404,10
277.09,1547703034,4319.69,51.442862,7.473009,250.43,25.71,1.05,256.94,1,-106,-14,1,6,27,22,13415426,265,26,1,0.42,1759,19.22,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:30:34Z,52404,10
296.45,1547703054,4888.99,51.441871,7.464878,234.13,29.79,-0.72,261.55,1,-108,-15,-16,4,27,22,13415426,265,28,2,1.09,10137,19.73,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:30:54Z,52404,10
303,1547703060,5102.02,51.441666,7.461806,230.86,32.04,0.59,265.55,1,-101,-13,-5,6,32,12,13415427,264,29,2,1.2,2247,19.05,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:31:00Z,52404,10
313.3,1547703070,5420.08,51.441541,7.457242,226.93,29.78,0.1,269.6,1,-99,-14,0,6,37,12,13415427,264,30,0.1,0.22,1480,14.77,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:31:10Z,52404,10
321.2,1547703079,5657.03,51.441599,7.453847,225.76,29.86,-0.15,274.59,1,-97,-13,3,6,35,12,13415427,264,31,4,2.62,591,20.34,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:31:19Z,52404,10
331.88,1547703089,5966.37,51.441918,7.449392,223.89,33.01,0.51,278.49,1,-102,-14,4,7,31,12,13415427,264,32,9,2.26,1069,21.64,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:31:29Z,52404,10
342.58,1547703100,6345.07,51.442598,7.444023,221.54,35.64,0.29,284.1,1,-101,-15,6,7,33,12,13415427,264,33,1,0.69,1226,18.23,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:31:40Z,52404,10
351.69,1547703109,6667.56,51.443425,7.439547,219.46,36.67,0.32,288.65,1,-103,-8,-3,6,34,26,13246978,157,34,9,2.85,1144,21.09,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:31:49Z,51746,10
363.98,1547703121,7111.4,51.444944,7.433647,211.88,36.01,-0.5,297.58,1,-105,-15,-5,9,29,28,13415427,264,35,4,2.1,915,20.11,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:32:01Z,52404,10
371.5,1547703128,7404.63,51.446352,7.430095,204.31,37.16,0.4,308.97,1,-101,-19,-13,1,34,35,13395457,111,36,4,3.21,452,20.11,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:32:08Z,52326,10
380.86,1547703138,7735.51,51.448498,7.426847,193.38,37.12,0.56,323.05,1,-94,-16,-10,5,41,35,13395457,111,37,0.5,4.91,182,11.89,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:32:18Z,52326,10
390.43,1547703147,8108.8,51.451431,7.424313,176.9,37.33,0.25,338.14,1,-94,-7,3,9,31,35,13395457,111,38,5,10.12,51,16.44,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:32:27Z,52326,10
420.45,1547703178,9144.17,51.460019,7.418964,154.29,33.22,-0.02,326.58,1,-87,-10,0,9,40,13,13395457,111,41,5,15.65,62,16.38,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:32:58Z,52326,10
430.47,1547703188,9479.04,51.462402,7.415977,154.99,34.09,0.13,316.99,1,-88,-9,6,10,43,13,13395457,111,42,5,15.17,51,15.28,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:33:08Z,52326,10
440.61,1547703198,9805.61,51.464388,7.412525,154.71,32.79,0.12,309.08,1,-82,-8,12,10,44,5,13395458,112,43,2,11.18,62,5.97,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:33:18Z,52326,10
450.5,1547703208,10134.44,51.466226,7.408813,154.06,32.91,0.18,308.33,1,-74,-5,16,12,53,5,13395458,112,44,7,9.58,52,-1.14,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:33:28Z,52326,10
460.43,1547703218,10458.17,51.468088,7.405276,157.12,31.24,-0.34,311.83,1,-80,-5,16,12,47,7,13395458,112,45,5,10.4,51,2.97,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:33:38Z,52326,10
470.63,1547703227,10765.65,51.469952,7.402052,162.75,29.26,-0.19,315.44,1,-93,-10,0,5,37,7,13395458,112,46,1,3.53,56,18.14,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:33:47Z,52326,10
480.42,1547703238,11037.3,51.471716,7.399352,166.86,26.65,0.24,317.68,1,-88,-5,21,10,37,17,13022465,205,47,2,5.86,51,13.92,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:33:58Z,50869,10
490.6,1547703247,11308.86,51.473583,7.396833,171.14,26.21,0.08,321.41,1,-82,-5,19,15,40,17,13022465,205,48,0.5,4.09,54,8.67,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:34:07Z,50869,10
510.43,1547703268,11820.8,51.477487000000004,7.393074,177.26,19.36,-1.27,345.73,1,-70,-6,28,15,57,17,13022465,205,50,3,15.06,45,-3.42,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:34:28Z,50869,10
520.47,1547703278,11987.47,51.478928,7.39359,181.69,15.29,-0.16,31.45,1,-68,-6,19,15,60,17,13022465,205,51,10,16.54,60,-2.55,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:34:38Z,50869,10
530.46,1547703288,12126.17,51.480065,7.393436,186.07,11.08,-0.83,350.35,1,-87,-8,11,15,41,17,13022465,205,52,5,14.22,50,16.92,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:34:48Z,50869,10
540.43,1547703297,12262.33,51.480832,7.394928,187.22,19.21,0.85,58.12,1,-95,-12,1,7,35,17,13022465,205,53,6,11.8,67,18.08,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:34:57Z,50869,10
550.41,1547703308,12446.25,51.481664,7.397181,186.51,16.48,-0.33,57.24,1,-96,-11,0,6,34,17,13022465,205,54,0.5,6.35,51,18.95,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:35:08Z,50869,10
560.43,1547703317,12556.65,51.482233,7.398374,185.55,4.69,-0.7,47.37,1,-100,-13,-1,9,33,17,13022465,205,55,2,11.07,71,17.45,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:35:17Z,50869,10
570.44,1547703328,12567,51.482353,7.398548,185.99,5.63,0,43.16,1,-93,-10,-3,6,36,9,13532163,200,56,4,10.99,51,20.2,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:35:28Z,52860,10
580.46,1547703337,12657.8,51.483048,7.399342,184.31,10.82,-0.1,33.67,1,-94,-9,7,9,35,9,13532163,200,57,2,12.68,58,17.66,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:35:37Z,52860,10
590.46,1547703347,12781.23,51.483975,7.400326,188.03,13.74,-0.2,36.48,1,-98,-10,2,5,32,9,13532163,200,58,8,10.73,53,17.69,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:35:47Z,52860,10
600.42,1547703357,12920.13,51.484915,7.401638,186.17,13.7,0.09,41.48,1,-94,-8,2,11,33,9,13532163,200,59,3,10.46,45,20.11,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:35:57Z,52860,10
610.45,1547703367,13041.42,51.485687,7.402779,183.19,7.78,-0.3,357.96,1,-93,-7,7,9,33,9,13532163,200,60,6,7.55,44,16.2,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:36:07Z,52860,10
620.48,1547703377,13149.25,51.486534,7.401929,182.78,12.71,0.22,333.41,1,-99,-10,-1,6,30,9,13532163,200,61,8,6.81,51,18.56,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:36:17Z,52860,10
630.47,1547703388,13291.78,51.487804,7.40168,183.3,15.05,0.14,357.88,1,-100,-11,3,7,30,12,13254913,38,62,5,5.2,49,19.44,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:36:28Z,51777,10
640.48,1547703397,13435.13,51.489063,7.401735,178.06,10.94,-0.85,0.64,1,-99,-11,6,11,29,12,13254913,38,63,7,14.13,68,21.06,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:36:37Z,51777,10
650.47,1547703408,13522.71,51.489388,7.402662,177.06,12.46,0.84,90.17,1,-102,-7,8,8,25,12,13254913,38,64,5,3.67,63,20.95,890,highway,vodafone,2019-01-17T05:25:57Z,2019-01-17T05:36:48Z,51777,10
10.64,1547727626,114.4,51.510415,7.470177,149.57,13.14,-0.92,58.35,1,-102,-11,6,2,36,10,12902921,323,0,5,5.8,70,21.09,1770,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:20:26Z,50402,1
20.45,1547727635,256.18,51.511357,7.471604,148.71,13.87,-0.33,38.5,1,-94,-11,0,9,35,8,13175298,60,1,9,6.85,44,20.73,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:20:35Z,51466,1
30.96,1547727645,376.04,51.512147,7.472607,140.32,8,-1.16,32.52,1,-93,-11,1,8,37,8,13175298,60,2,8,8.18,257,12.28,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:20:45Z,51466,1
40.39,1547727656,403.74,51.51236,7.472695,141.08,0,0,12.69,1,-94,-13,-5,8,37,8,13175298,60,3,3,8.42,53,13.17,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:20:56Z,51466,1
60.46,1547727675,461.8,51.513079,7.472735,154.21,9.41,-0.34,3.84,1,-91,-10,1,10,37,8,13175298,60,5,8,10.31,51,16.62,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:21:15Z,51466,1
70.42,1547727685,571.02,51.514054,7.472856,158.84,11.45,-0.22,2.75,1,-83,-8,12,10,44,8,13175298,60,6,10,12.97,42,12.61,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:21:25Z,51466,1
80.36,1547727695,656.46,51.514729,7.472831,134.35,2.51,-1.08,4.3,1,-66,-7,17,11,60,8,13175298,60,7,0.1,4.94,45,-2.64,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:21:35Z,51466,1
90.39,1547727705,661.6,51.514771,7.472844,134.05,0,0,6.87,1,-64,-7,12,12,63,8,13175298,60,8,2,15.33,57,-9.16,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:21:45Z,51466,1
100.37,1547727715,661.6,51.514919,7.472867,145.29,6.07,0,5.6,1,-60,-7,16,11,63,8,13175298,60,9,1,9.94,52,-10.69,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:21:55Z,51466,1
110.37,1547727726,754.96,51.515733,7.472661,140.81,11.89,1,342.3,1,-84,-11,1,9,47,8,13175298,60,10,1,9.03,44,-3.61,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:22:06Z,51466,1
120.42,1547727735,879.24,51.516506,7.471403,134.91,12.3,-0.31,299.81,1,-85,-7,-1,6,46,4,13175299,62,11,9,10.09,62,13.72,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:22:15Z,51466,1
142.8,1547727758,1153.78,51.517405,7.467732,137.99,7.09,0.13,294.66,1,-87,-5,1,10,34,7,13175306,68,13,4,35.16,53,20.16,1770,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:22:38Z,51466,1
150.38,1547727765,1203.33,51.51761,7.467081,137.12,5.96,0.38,293.38,1,-85,-7,21,12,41,2,13530893,347,14,0.1,5.59,44,8.85,2510,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:22:45Z,52855,1
160.38,1547727775,1261.78,51.517781,7.466274,139.07,5.56,-0.87,284.42,1,-82,-6,25,10,42,3,13530894,345,15,3,30.19,52,15.31,2510,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:22:55Z,52855,1
170.37,1547727785,1348.97,51.517857,7.464867,146.78,10.49,-0.68,270.16,1,-82,-6,25,15,44,3,13530894,345,16,1,16.91,43,10.94,2510,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:23:05Z,52855,1
180.37,1547727795,1470.89,51.517526,7.463307,149.17,13.31,0.5,247.14,1,-86,-7,16,11,40,3,13530894,345,17,2,24.81,46,9.91,2510,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:23:15Z,52855,1
190.39,1547727805,1606.92,51.517059,7.461346,164.62,13.45,0.41,251.75,1,-86,-9,-5,10,44,3,13530894,345,18,2,4.61,44,1.44,2510,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:23:25Z,52855,1
200.42,1547727816,1741.5,51.516707,7.459412,141.82,14.63,0.29,256.77,1,-81,-9,1,9,47,5,13530626,375,19,7,9.48,58,10.39,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:23:36Z,52854,1
210.45,1547727825,1882.76,51.516434,7.457462,143.13,9.98,-1.55,257.82,1,-79,-12,-1,6,52,4,13406209,460,20,5,12.65,59,13.09,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:23:45Z,52368,1
220.46,1547727835,1951.51,51.516222,7.456403,145.58,8.32,2.36,244.02,1,-74,-9,14,10,57,4,13406209,460,21,9,9.63,50,2.08,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:23:55Z,52368,1
230.52,1547727845,2036.32,51.515819,7.455325,136.44,9.89,-0.07,225.23,1,-75,-7,20,11,51,4,13406209,460,22,0.1,4.15,51,1.94,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:24:05Z,52368,1
240.4,1547727855,2136.09,51.514827,7.455208,140.33,13.18,0.83,176.68,1,-84,-9,11,9,43,4,13406209,460,23,5,8.75,58,12.97,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:24:15Z,52368,1
250.42,1547727866,2268.25,51.5136,7.455579,144.41,12.53,-0.07,166.36,1,-85,-7,10,15,42,4,13406209,460,24,7,5.13,60,15.97,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:24:26Z,52368,1
262.77,1547727877,2413.7,51.512626,7.457089,153.29,11.71,0,125.87,1,-102,-15,-1,5,32,4,13406209,460,25,0.5,4.05,53,18.75,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:24:37Z,52368,1
270.43,1547727885,2517.96,51.512048,7.458387,153.51,12.96,0.76,128.03,1,-94,-9,2,6,33,6,14035459,482,26,7,5.88,60,16.31,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:24:45Z,54826,1
280.42,1547727895,2649.3,51.511285,7.45999,152.17,13.32,-0.99,131.04,1,-108,-17,-5,4,30,5,13830146,482,27,8,8.06,1532,21.12,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:24:55Z,54024,1
290.44,1547727905,2777.64,51.510488,7.461387,157.57,9.25,-0.83,133.28,1,-95,-10,1,9,32,7,13406217,218,28,9,7.08,59,17.11,1770,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:25:05Z,52368,1
300.71,1547727915,2886.44,51.509997,7.462691,157.01,11.85,0,114.51,1,-77,-12,9,14,52,3,13830145,486,29,8,6.31,98,16.7,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:25:15Z,54024,1
310.84,1547727925,2983.56,51.509903,7.464173,160.01,7.97,0.41,89.58,1,-102,-14,-1,5,32,3,13830145,486,30,7,6.95,244,21.22,890,urban,vodafone,2019-01-17T12:20:14Z,2019-01-17T12:25:25Z,54024,1
10.06,1547727958,125.65,51.510374,7.470068,151.87,12.24,-1.47,57.73,1,-105,-10,8,8,21,10,12902921,323,0,3,8.73,55,21.19,1770,urban,vodafone,2019-01-17T12:25:48Z,2019-01-17T12:25:58Z,50402,2
20.05,1547727968,211.58,51.510858,7.470976,148.05,3.41,-0.55,39.69,1,-109,-10,3,7,17,10,12902921,323,1,5,4.42,49,21.23,1770,urban,vodafone,2019-01-17T12:25:48Z,2019-01-17T12:26:08Z,50402,2
30.08,1547727978,220.14,51.510891,7.471015,147.89,0,0,38.22,1,-113,-14,0,6,18,10,12902921,323,2,7,5.47,69,20.38,1770,urban,vodafone,2019-01-17T12:25:48Z,2019-01-17T12:26:18Z,50402,2
40.44,1547727989,263.12,51.511357,7.47164,144.69,13.37,1.17,40.12,1,-107,-8,2,10,17,6,13175305,66,3,3,9.56,55,20.77,1770,urban,vodafone,2019-01-17T12:25:48Z,2019-01-17T12:26:29Z,51466,2
50.08,1547727998,387.01,51.512234,7.472659,143.87,9.46,-1.21,20.64,1,-103,-10,-2,11,22,6,13175305,66,4,5,11.32,53,19.75,1770,urban,vodafone,2019-01-17T12:25:48Z,2019-01-17T12:26:38Z,51466,2
